subid,sent.len,timestamp,word.len,rt,keypress,correct
97,2,2/17/07 12:57,6,0.235,1,0
97,2,2/17/07 12:57,6,0.496,2,0
97,2,2/17/07 12:57,6,0.752,2,1
97,2,2/17/07 12:57,8,0.088,1,0
97,2,2/17/07 12:57,8,0.243,1,1
97,2,2/17/07 12:57,8,0.26,1,1
97,2,2/17/07 12:57,8,0.778,2,1
97,2,2/17/07 12:57,8,0.794,1,1
97,2,2/17/07 12:57,8,0.893,1,1
97,2,2/17/07 12:57,8,1.508,2,1
97,2,2/17/07 12:58,4,0.138,1,0
97,2,2/17/07 12:58,4,0,2,0
97,2,2/17/07 12:58,4,0.331,2,1
97,2,2/17/07 12:58,4,0.333,1,0
97,2,2/17/07 12:58,6,0.089,1,1
97,2,2/17/07 12:58,6,0.172,1,1
97,2,2/17/07 12:58,6,0.185,2,0
97,2,2/17/07 12:58,6,0.641,1,1
97,2,2/17/07 12:58,8,0.126,2,0
97,2,2/17/07 12:58,8,0.213,2,0
97,2,2/17/07 12:58,8,0.67,2,0
97,2,2/17/07 12:58,8,1.22,1,0
97,2,2/17/07 12:58,8,2.003,2,0
97,2,2/17/07 12:59,6,5.83,1,0
98,8,2/24/07 10:58,8,8.723,2,0
98,8,2/24/07 10:59,4,4.915,2,1
98,8,2/24/07 10:59,4,5.613,1,0
98,8,2/24/07 10:59,4,7.583,2,1
98,8,2/24/07 10:59,6,0.717,1,1
98,8,2/24/07 10:59,6,1.132,1,1
98,8,2/24/07 10:59,6,1.892,2,1
98,8,2/24/07 10:59,8,0.653,1,0
98,8,2/24/07 10:59,8,5.143,2,1
98,8,2/24/07 11:00,4,0.488,2,1
98,8,2/24/07 11:00,4,1.206,2,1
98,8,2/24/07 11:00,4,3.219,2,1
98,8,2/24/07 11:00,6,0.752,2,1
98,8,2/24/07 11:00,6,7.128,1,1
98,8,2/24/07 11:00,8,0.438,2,1
98,8,2/24/07 11:00,8,2.656,1,0
98,8,2/24/07 11:00,8,2.918,2,0
98,8,2/24/07 11:00,8,6.693,2,1
98,8,2/24/07 11:01,4,0.417,1,1
98,8,2/24/07 11:01,6,0.788,2,1
98,8,2/24/07 11:01,6,6.449,1,1
98,8,2/24/07 11:01,8,1.047,1,0
98,8,2/24/07 11:01,8,1.15,1,1
98,8,2/24/07 11:01,8,1.329,1,0
98,8,2/24/07 11:01,8,4.005,2,1
98,8,2/24/07 11:01,8,4.855,2,0
98,8,2/24/07 11:01,8,4.908,1,0
98,8,2/24/07 11:02,4,6.011,1,1
98,8,2/24/07 11:02,6,1.45,2,1
98,8,2/24/07 11:02,8,9.635,2,1
